,t,p,v,q,pwm,fa,hover_throttle,T_sp
608,1758984374.3442144,"[0.00015999015073763179, -4.797175460462628e-16, 0.911632421118377]","[3.68937785865241e-15, -4.180571036017943e-16, -2.0622229782917166e-15]","[1.0, 5.807446042927205e-17, -8.09867654538303e-17, -1.610259383502293e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.4620082926077112e-15, 5.189827928481353e-16, -52.11898076898158]",0.5,[28.014357968981578]
609,1758984374.3493385,"[0.0001599901507376502, -4.818354863745664e-16, 0.911632421118377]","[3.681505275996408e-15, -4.235880656607134e-16, -2.0622229782917166e-15]","[1.0, 5.73296790152536e-17, -8.633813261993844e-17, -1.5759954707863304e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.5165374315363473e-15, 5.058420938289565e-16, -52.11898076898158]",0.5,[28.014357968981578]
610,1758984374.3544629,"[0.00015999015073766857, -4.839804779499132e-16, 0.911632421118377]","[3.673035934149885e-15, -4.289983150693671e-16, -2.0622229782917166e-15]","[1.0, 5.657553427282472e-17, -9.16918516698875e-17, -1.5417315580700042e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.5569280996653993e-15, 5.024799132595009e-16, -52.11898076898158]",0.5,[28.014357968981578]
611,1758984374.3595874,"[0.0001599901507376869, -4.861523419935371e-16, 0.911632421118377]","[3.664122006126749e-15, -4.343728087247629e-16, -2.0622229782917166e-15]","[1.0, 5.581613561365308e-17, -9.703449170949204e-17, -1.5074676453533325e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.6129781136176695e-15, 4.912561552257798e-16, -52.11898076898158]",0.5,[28.014357968981578]
612,1758984374.3647122,"[0.00015999015073770516, -4.883465491132205e-16, 0.911632421118377]","[3.654644848542221e-15, -4.3884142393668594e-16, -2.0622229782917166e-15]","[1.0, 5.4962169943555087e-17, -1.0237403079602718e-16, -1.4732037326363322e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.6595267487197239e-15, 6.158819382535571e-16, -52.11898076898158]",0.5,[28.014357968981578]
613,1758984374.3698444,"[0.00015999015073772337, -4.905670133551439e-16, 0.911632421118377]","[3.64467646823619e-15, -4.440928483846834e-16, -2.0622229782917166e-15]","[1.0, 5.4106876090099966e-17, -1.0770470043374192e-16, -1.4389398199190198e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.7139435058018516e-15, 5.499275442164023e-16, -52.11898076898158]",0.5,[28.014357968981578]
614,1758984374.3749862,"[0.00015999015073774153, -4.928130675177162e-16, 0.911632421118377]","[3.634220809032799e-15, -4.492108325144607e-16, -2.0622229782917166e-15]","[1.0, 5.324479207813344e-17, -1.1302264168076204e-16, -1.4046759072014105e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.7747051556381325e-15, 5.138639589417913e-16, -52.11898076898158]",0.5,[28.014357968981578]
615,1758984374.3801026,"[0.00015999015073775964, -4.950844673459643e-16, 0.911632421118377]","[3.6232260104621205e-15, -4.542799656496127e-16, -2.0622229782917166e-15]","[1.0, 5.2379753819158377e-17, -1.1833137989985765e-16, -1.3704119944835193e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.818675829884572e-15, 4.773358165463878e-16, -52.11898076898158]",0.5,[28.014357968981578]
616,1758984374.3852365,"[0.0001599901507377777, -4.973808846386606e-16, 0.911632421118377]","[3.611660132080653e-15, -4.59283458539265e-16, -2.0622229782917166e-15]","[1.0, 5.1513822833254234e-17, -1.2363730854683959e-16, -1.33614808176536e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.8617735208956226e-15, 4.50468188691129e-16, -52.11898076898158]",0.5,[28.014357968981578]
617,1758984374.3903654,"[0.0001599901507377957, -4.997016355399196e-16, 0.911632421118377]","[3.5996093439313635e-15, -4.641501802517973e-16, -2.0622229782917166e-15]","[1.0, 5.064142839201659e-17, -1.2893385886227572e-16, -1.3018841690469458e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[1.9100817467319695e-15, 4.377842398310207e-16, -52.11898076898158]",0.5,[28.014357968981578]
618,1758984374.3954825,"[0.00015999015073781363, -5.020463827488616e-16, 0.911632421118377]","[3.58771278052897e-15, -4.689494417883851e-16, -2.0622229782917166e-15]","[1.0, 4.97645185335603e-17, -1.3412926464693283e-16, -1.2676202563282894e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.060994209706239e-15, 4.216567068391342e-16, -52.11898076898158]",0.5,[28.014357968981578]
619,1758984374.400605,"[0.0001599901507378315, -5.044145114028369e-16, 0.911632421118377]","[3.574802352352242e-15, -4.736257307950582e-16, -2.0622229782917166e-15]","[1.0, 4.8879124085834015e-17, -1.3931465501786872e-16, -1.2333563436094027e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.0921799047962546e-15, 4.1498134837771114e-16, -52.11898076898158]",0.5,[28.014357968981578]
620,1758984374.4057343,"[0.0001599901507378493, -5.068056725159857e-16, 0.911632421118377]","[3.561283462565177e-15, -4.782322226297559e-16, -2.0622229782917166e-15]","[1.0, 4.798708055916448e-17, -1.4448763394533216e-16, -1.1990924308902972e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.114311652241008e-15, 4.0567233108688833e-16, -52.11898076898158]",0.5,[28.014357968981578]
621,1758984374.41081,"[0.00015999015073786703, -5.092195113043128e-16, 0.911632421118377]","[3.5479776499569354e-15, -4.827677576654238e-16, -2.0622229782917166e-15]","[1.0, 4.709016725234338e-17, -1.4954557664570327e-16, -1.1648285181709837e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.2358457878625926e-15, 3.8571679717378794e-16, -52.11898076898158]",0.5,[28.014357968981578]
622,1758984374.4159322,"[0.0001599901507378847, -5.116553157055628e-16, 0.911632421118377]","[3.5334457394447707e-15, -4.871608802499941e-16, -2.0622229782917166e-15]","[1.0, 4.618253718052528e-17, -1.5461221888356629e-16, -1.1305646054514726e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.229056697060473e-15, 3.8545326125892043e-16, -52.11898076898158]",0.5,[28.014357968981578]
623,1758984374.4210577,"[0.0001599901507379023, -5.141127979431918e-16, 0.911632421118377]","[3.5184024656104487e-15, -4.914964475258093e-16, -2.0622229782917166e-15]","[1.0, 4.526757612017335e-17, -1.59666136957733e-16, -1.0963006927317735e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.239046990924196e-15, 3.772134960544422e-16, -52.11898076898158]",0.5,[28.014357968981578]
624,1758984374.4261384,"[0.0001599901507379198, -5.16588308009961e-16, 0.911632421118377]","[3.5036646299435477e-15, -4.951020133538363e-16, -2.0622229782917166e-15]","[1.0, 4.426290362251373e-17, -1.6461415807452825e-16, -1.062036780011896e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.368158393724538e-15, 4.660778444545392e-16, -52.11898076898158]",0.5,[28.014357968981578]
625,1758984374.4312105,"[0.00015999015073793723, -5.190846668125889e-16, 0.911632421118377]","[3.4879454136589454e-15, -4.9927176052557375e-16, -2.0622229782917166e-15]","[1.0, 4.325337140246256e-17, -1.695458917568139e-16, -1.0277728672918484e-18]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.3775207604743514e-15, 4.0713975385829915e-16, -52.11898076898158]",0.5,[28.014357968981578]
626,1758984374.4363453,"[0.00015999015073795458, -5.216015288456246e-16, 0.911632421118377]","[3.471651201206293e-15, -5.0337240660714e-16, -2.0622229782917166e-15]","[1.0, 4.22421800800153e-17, -1.7445801670021573e-16, -9.935089545716398e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.415441309037108e-15, 3.6915398199018145e-16, -52.11898076898158]",0.5,[28.014357968981578]
627,1758984374.4414637,"[0.00015999015073797185, -5.241384658463622e-16, 0.911632421118377]","[3.4547988400272325e-15, -5.07387400147521e-16, -2.0622229782917166e-15]","[1.0, 4.123076987454526e-17, -1.7935807630323083e-16, -9.592450418512776e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.4331522041769705e-15, 3.368098259722869e-16, -52.11898076898158]",0.5,[28.014357968981578]
628,1758984374.4465873,"[0.00015999015073798903, -5.266946949467195e-16, 0.911632421118377]","[3.4374197071482625e-15, -5.112458200714486e-16, -2.0622229782917166e-15]","[1.0, 4.021296659608679e-17, -1.8424995505237666e-16, -9.249811291307697e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.454746526692086e-15, 3.225750677819668e-16, -52.11898076898158]",0.5,[28.014357968981578]
629,1758984374.4517126,"[0.00015999015073800613, -5.292701324095571e-16, 0.911632421118377]","[3.4203305310942112e-15, -5.150874925675138e-16, -2.0622229782917166e-15]","[1.0, 3.9197691528279557e-17, -1.890260089341821e-16, -8.907172164101232e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.607843965851607e-15, 2.965270395711668e-16, -52.11898076898158]",0.5,[28.014357968981578]
630,1758984374.4568462,"[0.00015999015073802316, -5.318644212285199e-16, 0.911632421118377]","[3.402182334289303e-15, -5.188577637925601e-16, -2.0622229782917166e-15]","[1.0, 3.818796382291129e-17, -1.9379235869000317e-16, -8.564533036893451e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.6276629083943683e-15, 2.730107327710265e-16, -52.11898076898158]",0.5,[28.014357968981578]
631,1758984374.4619713,"[0.00015999015073804007, -5.344764209626361e-16, 0.911632421118377]","[3.3834407898540358e-15, -5.223999468232442e-16, -2.0622229782917166e-15]","[1.0, 3.716991259051239e-17, -1.9854742396436276e-16, -8.221893909684419e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.6286875030698366e-15, 2.7468714718071905e-16, -52.11898076898158]",0.5,[28.014357968981578]
632,1758984374.467092,"[0.0001599901507380569, -5.371058487097436e-16, 0.911632421118377]","[3.364901263527517e-15, -5.25885549421479e-16, -2.0622229782917166e-15]","[1.0, 3.614819100782076e-17, -2.031949479624278e-16, -7.879254782474197e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.7478781757356715e-15, 2.646144822746569e-16, -52.11898076898158]",0.5,[28.014357968981578]
633,1758984374.4722145,"[0.00015999015073807363, -5.397523382140463e-16, 0.911632421118377]","[3.3454502989515813e-15, -5.29297900860546e-16, -2.0622229782917166e-15]","[1.0, 3.512569700128241e-17, -2.0781912873467958e-16, -7.536615655262844e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.763123093521778e-15, 2.504811259515732e-16, -52.11898076898158]",0.5,[28.014357968981578]
634,1758984374.4774547,"[0.00015999015073809024, -5.424154413435148e-16, 0.911632421118377]","[3.3253561125627894e-15, -5.326206258936983e-16, -2.0622229782917166e-15]","[1.0, 3.410357615479063e-17, -2.1243157029993662e-16, -7.193976528050416e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.8308787054321343e-15, 2.488593649951676e-16, -52.11898076898158]",0.5,[28.014357968981578]
635,1758984374.4825559,"[0.00015999015073810678, -5.450946749202307e-16, 0.911632421118377]","[3.304849941823581e-15, -5.358467153431696e-16, -2.0622229782917166e-15]","[1.0, 3.308221724236602e-17, -2.1702052983315304e-16, -6.851337400836967e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.8046853333495494e-15, 2.292374358581673e-16, -52.11898076898158]",0.5,[28.014357968981578]
636,1758984374.4876857,"[0.0001599901507381232, -5.477893153608111e-16, 0.911632421118377]","[3.2839083430664542e-15, -5.389280881160704e-16, -2.0622229782917166e-15]","[1.0, 3.2056836317797874e-17, -2.2158524708323797e-16, -6.508698273622547e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.8225550145403268e-15, 2.235331751824761e-16, -52.11898076898158]",0.5,[28.014357968981578]
637,1758984374.4928174,"[0.00015999015073813952, -5.504989078361024e-16, 0.911632421118377]","[3.2631662387075843e-15, -5.419184950582839e-16, -2.0622229782917166e-15]","[1.0, 3.102846988863546e-17, -2.2603695084954973e-16, -6.166059146407204e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.952101936310232e-15, 2.1499226458191078e-16, -52.11898076898158]",0.5,[28.014357968981578]
638,1758984374.4979377,"[0.00015999015073815573, -5.532228016053278e-16, 0.911632421118377]","[3.241332323949373e-15, -5.447787538450868e-16, -2.0622229782917166e-15]","[1.0, 2.999397563653584e-17, -2.3048673015134333e-16, -5.823420019190984e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[2.932281778715931e-15, 2.0967780277441166e-16, -52.11898076898158]",0.5,[28.014357968981578]
639,1758984374.5030842,"[0.00015999015073817183, -5.559606137658746e-16, 0.911632421118377]","[3.2197167897468723e-15, -5.475624321093498e-16, -2.0622229782917166e-15]","[1.0, 2.8956032274075635e-17, -2.3482329886173883e-16, -5.48078089197393e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.055515239825502e-15, 2.0099398819114412e-16, -52.11898076898158]",0.5,[28.014357968981578]
640,1758984374.5082073,"[0.00015999015073818782, -5.587118785562944e-16, 0.911632421118377]","[3.1970726637042877e-15, -5.502529580839749e-16, -2.0622229782917166e-15]","[1.0, 2.791557211878942e-17, -2.391685940156711e-16, -5.138141764756083e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.031941466094449e-15, 1.8837471525956825e-16, -52.11898076898158]",0.5,[28.014357968981578]
641,1758984374.5133364,"[0.0001599901507382037, -5.614757753341875e-16, 0.911632421118377]","[3.1740174846616902e-15, -5.52779355578619e-16, -2.0622229782917166e-15]","[1.0, 2.6865928401709164e-17, -2.4349673773799486e-16, -4.795502637537483e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.036342221172359e-15, 1.873083553010924e-16, -52.11898076898158]",0.5,[28.014357968981578]
642,1758984374.518463,"[0.00015999015073821945, -5.642518295439189e-16, 0.911632421118377]","[3.1505940241683582e-15, -5.552108419462795e-16, -2.0622229782917166e-15]","[1.0, 2.5807971250793094e-17, -2.4780040026306143e-16, -4.452863510318167e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.0589247045869875e-15, 1.8127659919701206e-16, -52.11898076898158]",0.5,[28.014357968981578]
643,1758984374.523593,"[0.0001599901507382351, -5.670402738654606e-16, 0.911632421118377]","[3.126807193694679e-15, -5.576888643083561e-16, -2.0622229782917166e-15]","[1.0, 2.4744250481118437e-17, -2.520732556947338e-16, -4.1102243830981704e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.0980760849499428e-15, 1.4876689330491937e-16, -52.11898076898158]",0.5,[28.014357968981578]
644,1758984374.5287168,"[0.0001599901507382506, -5.698406240733095e-16, 0.911632421118377]","[3.1031797302337128e-15, -5.600700415697711e-16, -2.0622229782917166e-15]","[1.0, 2.3675573235278936e-17, -2.5623746468571063e-16, -3.767585255877527e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.2231600143187832e-15, 1.2225590000444946e-16, -52.11898076898158]",0.5,[28.014357968981578]
645,1758984374.5338387,"[0.000159990150738266, -5.726524384077892e-16, 0.911632421118377]","[3.0777169962356764e-15, -5.623628668959273e-16, -2.0622229782917166e-15]","[1.0, 2.2603710399341168e-17, -2.605083021772802e-16, -3.4249461286562685e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.0823634357046082e-15, 9.857947345473194e-17, -52.11898076898158]",0.5,[28.014357968981578]
646,1758984374.538987,"[0.00015999015073828125, -5.754752260778771e-16, 0.911632421118377]","[3.053125732793114e-15, -5.645575340175835e-16, -2.0622229782917166e-15]","[1.0, 2.152941167521828e-17, -2.646621021520724e-16, -3.0823070014344256e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.2354562152530104e-15, 8.039888722751787e-17, -52.11898076898158]",0.5,[28.014357968981578]
647,1758984374.5440948,"[0.00015999015073829638, -5.783084938955446e-16, 0.911632421118377]","[3.0275370648613333e-15, -5.666535635335148e-16, -2.0622229782917166e-15]","[1.0, 2.045340067204953e-17, -2.6882150113655966e-16, -2.739667874212027e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.2163312259372675e-15, 6.113863815321853e-17, -52.11898076898158]",0.5,[28.014357968981578]
648,1758984374.5492265,"[0.0001599901507383114, -5.811517466922219e-16, 0.911632421118377]","[3.001484836778809e-15, -5.686505593354581e-16, -2.0622229782917166e-15]","[1.0, 1.9376376368426066e-17, -2.7297534027234945e-16, -2.3970287469891004e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.2274648497101738e-15, 4.570458575599035e-17, -52.11898076898158]",0.5,[28.014357968981578]
649,1758984374.554352,"[0.00015999015073832627, -5.840042151835212e-16, 0.911632421118377]","[2.975176685411825e-15, -5.704936982598718e-16, -2.0622229782917166e-15]","[1.0, 1.8293158892854284e-17, -2.7710089590294024e-16, -2.054389619765672e-19]","[0.5602871593796316, 0.5602871593796316, 0.5602871593796316, 0.5602871593796316]","[3.2663361314641464e-15, 3.962437050975959e-17, -52.11898076898158]",0.5,[28.014357968981578]
